" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
7327,9618,21484,2315,33417,9556,22186,2315,34057,67474,
1563,4602,9923,5229,19754,2295,12538,5229,20062,39816,
8071,3265,1203,8174.5,12642.5,3511,1248,8174.5,12933.5,25576,
2194,23038,45465,20,68523,26119,49861,20,76000,144523,
6221,104,72,5,181,156,77,5,238,419,
1862,45329,38212,7384.5,90925.5,37435,38212,7384.5,83031.5,173957,
8437,350028,570145,51384,971557,352986,571138,51384,975508,1947065,58482
8126,241578,449251,166231,857060,230770,446189,166231,843190,1700250,55503
2937,2179,2563,684.5,5426.5,1594,3311,684.5,5589.5,11016,
2558,3225,2322,1179,6726,3050,2321,1179,6550,13276,
3072,25129,37310,25767,88206,29293,38320,25767,93380,181586,
8098,4640,4496,1760.5,10896.5,5469,4494,1760.5,11723.5,22620,
6108,77858,225629,288400.5,591887.5,73441,234205,288400.5,596046.5,1187934,48
8921,10360,9261,5240,24861,11060,9277,5240,25577,50438,
2235,74174,106170,6650.5,186994.5,67672,102059,6650.5,176381.5,363376,46006
5463,27701,52952,104431,185084,21821,56803,104431,183055,368139,179443
8099,5849,6455,5869,18173,5728,6434,5869,18031,36204,
2160,56950,134780,1372,193102,56338,131786,1372,189496,382598,8838
2829,3629,7523,1793.5,12945.5,4043,8222,1793.5,14058.5,27004,
2959,2635,2787,3056,8478,2328,3655,3056,9039,17517,
6310,3522,1313,716,5551,3705,1249,716,5670,11221,
9845,193966,121248,91702,406916,193259,121280,91702,406241,813157,1225116
6851,337,4194,6031,10562,1729,4836,6031,12596,23158,
9618,21064,3021,38188.5,62273.5,20047,3021,38188.5,61256.5,123530,
5495,22389,36442,56614,115445,18654,39702,56614,114970,230415,
6881,278234.033,434513.215,1046737.758,1759485.006,192547.783,432559.858,1046737.758,1671845.399,3431330.405,9558
8568,133100,190221,11915,335236,121489,194350,11915,327754,662990,
2236,1781,1792,332.5,3905.5,1641,1863,332.5,3836.5,7742,
2122,808,71,0,879,632,73,0,705,1584,
6882,33978,56721,165036,255735,29075,62666,165036,256777,512512,
8922,11631,5290,7943.5,24864.5,11482,5317,7943.5,24742.5,49607,
8648,1265,713,0,1978,1436,712,0,2148,4126,
8778,563,66,1013,1642,748,68,1013,1829,3471,
9136,100274,139729,129984.5,369987.5,97983,137640,129984.5,365607.5,735595,33193
9646,4793,3666,2018,10477,5027,3696,2018,10741,21218,
8649,104809,218793,7015,330617,93324,218308,7015,318647,649264,33582
8614,85,57,0,142,92,56,0,148,290,
8924,23233,14649,15746,53628,20869,14796,15746,51411,105039,
7217,235014,489137,266066,990217,235017,490342,266066,991425,1981642,197412
2817,18795,20838,8872.5,48505.5,16319,24547,8872.5,49738.5,98244,
9508,114006,123420,100001,337427,123055,123872,100001,346928,684355,
5592,32720.153,25304.145,19999.9935,78024.2915,37537.322,29905.162,19999.9935,87442.4775,165466.769,
3110,3367,6649,2181.5,12197.5,3806,6663,2181.5,12650.5,24848,
3170,10409,11058,25869,47336,15989,15227,25869,57085,104421,
3555,3538,4175,3169,10882,4341,4180,3169,11690,22572,
1097,20351,17136,313.5,37800.5,19888,17240,313.5,37441.5,75242,
4081,340,589,72,1001,322,589,72,983,1984,
9648,157803,125665,178588,462056,166828,127206,178588,472622,934678,
9995,42828,34161,25565.5,102554.5,51044,34173,25565.5,110782.5,213337,
2605,3722,5149,614,9485,3171,5801,614,9586,19071,
5038,6470,7785,5652,19907,6992,8171,5652,20815,40722,
8468,216121,198910,21822,436853,215832,202212,21822,439866,876719,310
8925,9585,16518,2162.5,28265.5,10602,16527,2162.5,29291.5,57557,
6838,18373,47090,292341,357804,17756,51284,292341,361381,719185,
3325,24697,44327,22341,91365,28362,44749,22341,95452,186817,
1384,107,310,537,954,140,352,537,1029,1983,
5678,1311,14919,0,16230,1336,14839,0,16175,32405,
5079,1528,1173,2050,4751,1658,1410,2050,5118,9869,
5205,12631,15692,19081.5,47404.5,16781,15919,19081.5,51781.5,99186,
1976,22701,25525,5250.5,53476.5,23014,25767,5250.5,54031.5,107508,
5419,24051.29,37840.162,111592.953,173484.405,15698.248,39331.181,111592.953,166622.382,340106.787,
7011,1750,518,2871.5,5139.5,1886,536,2871.5,5293.5,10433,
9816,3591,3276,1271,8138,6374,3420,1271,11065,19203,
1447,79320.915,136937.338,290556.5525,506814.8055,27414.776,140461.538,290556.5525,458432.8665,965247.672,
1448,20837.642,54572.669,65646.813,141057.124,32011.848,55368.768,65646.813,153027.429,294084.553,
3092,212412.605,126896.985,174536.4965,513846.0865,77148.28,120480.188,174536.4965,372164.9645,886011.051,22932
5080,37759.141,42643.23,163864.272,244266.643,35015.144,42874.265,163864.272,241753.681,486020.324,215
1553,10685.742,29178.32,86399.9565,126264.0185,42956.529,35030.012,86399.9565,164386.4975,290650.516,
1449,15432.374,26302.774,27683.71,69418.858,16356.299,25504.774,27683.71,69544.783,138963.641,
1399,90832.343,63835.446,95642.2595,250310.0485,22501.52,65471.048,95642.2595,183614.8275,433924.876,
1966,6907,3334,1047.5,11288.5,5459,3338,1047.5,9844.5,21133,
1857,78254,165784,111640,355678,85422,165965,111640,363027,718705,3190
5593,25446.414,21414.64,98353.0725,145214.1265,36070.633,21888.574,98353.0725,156312.2795,301526.406,
5594,390994.571,227960.448,302204.216,921159.235,293381.41,223808.976,302204.216,819394.602,1740553.837,
3571,3331,573,1028,4932,3512,574,1028,5114,10046,
3237,23558,14530,17151,55239,25000,14665,17151,56816,112055,
5108,64653.898,63722.038,226855.5555,355231.4915,43069.004,64073.441,226855.5555,333998.0005,689229.492,
4581,79429,171386,101625.5,352440.5,83650,172847,101625.5,358122.5,710563,
1229,11893,7738,3428,23059,12677,7794,3428,23899,46958,1852
4132,2094,2927,1277.5,6298.5,2219,2937,1277.5,6433.5,12732,
1415,18547.88,25907.084,45909.758,90364.722,23007.396,27647.846,45909.758,96565,186929.722,
7516,287,375,0,662,533,375,0,908,1570,
8652,40,2,0,42,47,2,0,49,91,
4083,1452,2471,60.5,3983.5,1826,2462,60.5,4348.5,8332,
9512,60463,80271,56365,197099,65145,80494,56365,202004,399103,7271
9516,7124,9046,9864.5,26034.5,7941,9087,9864.5,26892.5,52927,
9960,22223,12757,4836.5,39816.5,27365,12762,4836.5,44963.5,84780,
9517,119951,118430,128471,366852,117034,118682,128471,364187,731039,70856
8653,227,67,0,294,258,64,0,322,616,
3008,12496,33745,13829.5,60070.5,12288,34833,13829.5,60950.5,121021,
9142,9104,12058,10727.5,31889.5,9332,12061,10727.5,32120.5,64010,
6121,2573440,7550802,12046490,22170732,3737957,7535519,12046490,23319966,45490698,1925868
625,19,23,0,42,18,23,0,41,83,
1427,382029,350787,303773,1036589,251280,325789,303773,880842,1917431,735986
1392,35218,68066,86855,190139,25382,81080,86855,193317,383456,
7115,53345,149447,38645.5,241437.5,48595,153381,38645.5,240621.5,482059,
1109,72571,74026,3239,149836,74018,74162,3239,151419,301255,
5823,655,804,843.5,2302.5,724,799,843.5,2366.5,4669,
9817,20875,13106,14266,48247,19506,13223,14266,46995,95242,
4508,7059,6337,3011.5,16407.5,10099,6368,3011.5,19478.5,35886,
9217,7044,1730,2963,11737,8044,1732,2963,12739,24476,
5565,255483.435,638773.803,412434.6035,1306691.8415,290085.314,649249.656,412434.6035,1351769.5735,2658461.415,
5366,17768,19756,57584.5,95108.5,19289,20111,57584.5,96984.5,192093,
8655,6085,4072,330.5,10487.5,6282,4096,330.5,10708.5,21196,
3073,10061,11486,7981,29528,12242,11569,7981,31792,61320,
6862,269,1970,7697.5,9936.5,1665,2135,7697.5,11497.5,21434,
6527,17324,19636,7287.5,44247.5,17329,19699,7287.5,44315.5,88563,
2124,83825,177970,1369.5,263164.5,78899,171311,1369.5,251579.5,514744,27388
1867,25730,40275,7383,73388,20949,40300,7383,68632,142020,
2057,7509,1958,1963,11430,7420,1955,1963,11338,22768,
1959,2229,4032,1603,7864,2084,4138,1603,7825,15689,
9145,93671,221581,90509.5,405761.5,100179,221493,90509.5,412181.5,817943,7854
9518,1679,3577,490,5746,1826,3587,490,5903,11649,
2245,57202,101554,2421,161177,51045,106501,2421,159967,321144,11490
2668,58330,17237,20379.5,95946.5,62269,17495,20379.5,100143.5,196090,2866
9771,19725,15103,10479,45307,25230,15261,10479,50970,96277,
9230,9771,4548,9493.5,23812.5,10747,4553,9493.5,24793.5,48606,
9766,17326,19866,10383.5,47575.5,19434,19994,10383.5,49811.5,97387,
6466,104,9,0,113,106,9,0,115,228,
6401,5722,7839,1616.5,15177.5,5663,7722,1616.5,15001.5,30179,
6565,4763,4348,1976,11087,5117,4426,1976,11519,22606,
8214,45917,64301,23667.5,133885.5,49109,68480,23667.5,141256.5,275142,
6088,40495,43158,80683.5,164336.5,47559,46177,80683.5,174419.5,338756,
4206,4286,4773,489,9548,4470,4883,489,9842,19390,
5109,7455.004,7710.01,33735.316,48900.33,12360,9645.01,33735.316,55740.326,104640.656,
8546,17780,20435,808.5,39023.5,16277,19209,808.5,36294.5,75318,
4228,529,674,0,1203,495,635,0,1130,2333,
2848,49269,51262,12632.5,113163.5,48387,51328,12632.5,112347.5,225511,
8657,10610,8435,0,19045,21110,8430,0,29540,48585,
9149,6855,5678,2007.5,14540.5,6868,5671,2007.5,14546.5,29087,854
5057,61472.247,70971.138,183883.9875,316327.3725,45997.51,71153.775,183883.9875,301035.2725,617362.645,
7445,149125,117202,508895,775222,144398,117631,508895,770924,1546146,
8658,991,703,5,1699,1440,698,5,2143,3842,
5504,27953,2899,4366.5,35218.5,30612,2879,4366.5,37857.5,73076,
7201,183,98,0,281,168,103,0,271,552,
9956,5876,5919,3315,15110,8110,5919,3315,17344,32454,
4084,449,487,5,941,371,489,5,865,1806,
9710,48173,39096,27706,114975,48031,39136,27706,114873,229848,
2685,205361,308500,65228,579089,202886,306971,65228,575085,1154174,219032
5275,64200,151145,106068.5,321413.5,60446,154480,106068.5,320994.5,642408,
1017,7485,10109,447,18041,9064,10212,447,19723,37764,
9652,10229,7631,3856.5,21716.5,15303,7656,3856.5,26815.5,48532,
2735,4142,3474,900.5,8516.5,2907,3511,900.5,7318.5,15835,
3171,54428,83581,103789,241798,54167,84378,103789,242334,484132,
4607,14860,11839,2102.5,28801.5,15387,11988,2102.5,29477.5,58279,
1761,11045,7356,3240,21641,11856,7659,3240,22755,44396,
9818,29629,23017,15848,68494,40828,23464,15848,80140,148634,
2058,5053,1472,1610,8135,5165,1475,1610,8250,16385,
1871,6042,10818,590.5,17450.5,4938,10814,590.5,16342.5,33793,
5824,953,890,2051.5,3894.5,1158,892,2051.5,4101.5,7996,
4595,4691,4080,344,9115,5757,4653,344,10754,19869,
9876,46661,43535,58234,148430,49556,43540,58234,151330,299760,
9521,77762,72245,33344,183351,73085,72957,33344,179386,362737,
3225,13630,2320,7494,23444,13384,2321,7494,23199,46643,
2669,12138,5709,6376,24223,11847,5783,6376,24006,48229,
2059,3837,493,3512,7842,3815,493,3512,7820,15662,
1133,23298,30644,61.5,54003.5,23516,30672,61.5,54249.5,108253,
1534,77435,186879,291865,556179,81232,186070,291865,559167,1115346,
7925,688,613,7685.5,8986.5,887,613,7685.5,9185.5,18172,
4597,143077,253805,38663.5,435545.5,140813,257083,38663.5,436559.5,872105,82911
2237,42757,74900,392.5,118049.5,41330,71625,392.5,113347.5,231397,
5368,147700,201985,271000,620685,162032,199334,271000,632366,1253051,47025
4784,17212,27810,11202.5,56224.5,18355,28445,11202.5,58002.5,114227,
5110,84541.543,104441.542,364839.8355,553822.9205,60368.457,104848.542,364839.8355,530056.8345,1083879.755,
8487,2186955,2929462,589385.5,5705802.5,2143098,2974402,589385.5,5706885.5,11412688,1137125
1947,408155,1149777,268272,1826204,413861,1148031,268272,1830164,3656368,187762
5294,3056,5659,6808.5,15523.5,4662,5697,6808.5,17167.5,32691,
7446,87180,132250,454452,673882,88882,132842,454452,676176,1350058,
1373,53649,201812,318614.5,574075.5,41758,218820,318614.5,579192.5,1153268,
3539,1377,920,35.5,2332.5,1523,932,35.5,2490.5,4823,
3498,1666,47992,25.5,49683.5,2110,47959,25.5,50094.5,99778,
5111,11021,17874,36179.5,65074.5,11237,18952,36179.5,66368.5,131443,
9955,145813,110832,150571,407216,162850,110922,150571,424343,831559,
3620,14294,27595,4305,46194,17413,27522,4305,49240,95434,
6089,98803,175507,215544,489854,92646,182786,215544,490976,980830,
9188,24047,96515,5723,126285,26328,96483,5723,128534,254819,
2862,21588,43269,10677.5,75534.5,16241,44521,10677.5,71439.5,146974,
5329,147340,427345,329022.5,903707.5,151036,420464,329022.5,900522.5,1804230,355630
5051,254680.257,427848.03,923529.0735,1606057.3605,281690.62,429948.65,923529.0735,1635168.3435,3241225.704,554158
2710,71934,32156,27597,131687,71855,33299,27597,132751,264438,
7402,9687.82,6643.847,32688.7055,49020.3725,12672.224,6880.127,32688.7055,52241.0565,101261.429,
7403,9160.494,5319.737,28174.358,42654.589,11566.369,5578.779,28174.358,45319.506,87974.095,
1177,85835,117937,47474.5,251246.5,83361,118996,47474.5,249831.5,501078,
1291,29652,33303,24670,87625,31075,33546,24670,89291,176916,25337
1579,1273,5314,5306.5,11893.5,962,5465,5306.5,11733.5,23627,
7491,71548.346,51603.457,448213.656,571365.459,101367.108,51425.175,448213.656,601005.939,1172371.398,
6340,183112,273006,92386.5,548504.5,175492,272624,92386.5,540502.5,1089007,8930
5369,18622,62253,114238,195113,14892,66323,114238,195453,390566,
7305,5589,8772,2147.5,16508.5,4562,11243,2147.5,17952.5,34461,
9438,143143,127273,160562.5,430978.5,163771,127261,160562.5,451594.5,882573,
5634,37918,77284,84872.5,200074.5,36706,82929,84872.5,204507.5,404582,
3573,48349,51738,2973.5,103060.5,50236,51532,2973.5,104741.5,207802,26429
5635,20718,45308,44052.5,110078.5,20181,47437,44052.5,111670.5,221749,
3853,15629,17026,11077,43732,16489,17061,11077,44627,88359,
3066,279,227,761.5,1267.5,451,244,761.5,1456.5,2724,
2156,9300,8630,1917,19847,19370,8663,1917,29950,49797,
2661,20233,33603,14165.5,68001.5,18745,36578,14165.5,69488.5,137490,
5260,29540,144481,70956,244977,27691,144849,70956,243496,488473,12098
5498,22696,43881,50490.5,117067.5,18448,46074,50490.5,115012.5,232080,
7072,6253,6617,17730,30600,9231,7005,17730,33966,64566,
2242,316745,737550,6996.5,1061291.5,57547,153464,6996.5,218007.5,1279299,1234498
2244,69104,109234,2938.5,181276.5,13558,29561,2938.5,46057.5,227334,
2246,1446195,3363983,153832.5,4964010.5,1915588,4243844,153832.5,6313264.5,11277275,179912
6965,2171114,4324908,12633915.5,19129937.5,1689074,4107977,12633915.5,18430966.5,37560904,10851872
9371,85140,76375,72124,233639,99748,76413,72124,248285,481924,
9372,27825,26548,23192.5,77565.5,33648,26560,23192.5,83400.5,160966,
4327,1352,245,4210,5807,1293,234,4210,5737,11544,
4356,1273,2353,175.5,3801.5,1525,2610,175.5,4310.5,8112,
4226,224,207,5,436,238,232,5,475,911,
4018,9700,13691,15414,38805,9924,13708,15414,39046,77851,
3844,50671,44876,28723.5,124270.5,51720,44877,28723.5,125320.5,249591,
4460,495,698,10.5,1203.5,613,740,10.5,1363.5,2567,
4334,88,57,36.5,181.5,64,69,36.5,169.5,351,
4248,2229,2555,0,4784,2270,2544,0,4814,9598,
4059,3630,3791,51,7472,3719,3925,51,7695,15167,
4227,7226,10529,76.5,17831.5,7158,10272,76.5,17506.5,35338,
2484,49429,82867,8973,141269,49255,83281,8973,141509,282778,
2485,37672,63343,12791,113806,36005,63169,12791,111965,225771,98011
4247,742,886,83,1711,779,934,83,1796,3507,
4133,35996,56614,26809.5,119419.5,38598,56647,26809.5,122054.5,241474,4578
2488,2626,1890,883,5399,3502,1925,883,6310,11709,
2467,1640,1614,1498.5,4752.5,1541,1635,1498.5,4674.5,9427,
4060,1025,1060,15.5,2100.5,1102,1136,15.5,2253.5,4354,
4162,418,501,0,919,357,498,0,855,1774,
4138,362,317,0,679,391,335,0,726,1405,
4207,123,177,0,300,177,206,0,383,683,
3847,18437,17871,13651.5,49959.5,20336,17872,13651.5,51859.5,101819,
2457,12990,999,8474.5,22463.5,12486,1021,8474.5,21981.5,44445,
4223,5889,6355,971,13215,6911,6354,971,14236,27451,
4061,310,521,0,831,275,518,0,793,1624,
4163,2326,1918,0,4244,3247,1906,0,5153,9397,
4421,2777,4900,6105.5,13782.5,2974,5014,6105.5,14093.5,27876,
3852,9405,13690,10410.5,33505.5,9175,13699,10410.5,33284.5,66790,
8712,614,195,0,809,785,195,0,980,1789,
8846,350,386,0,736,378,390,0,768,1504,
8829,496,186,0,682,663,189,0,852,1534,
8830,142,49,0,191,119,49,0,168,359,
9156,4324,5511,3160.5,12995.5,4580,5507,3160.5,13247.5,26243,
8660,180,67,0,247,122,67,0,189,436,
9655,10374,8064,2653,21091,14078,8096,2653,24827,45918,
9614,3791,15394,49,19234,4585,15368,49,20002,39236,
8443,8457,4086,45,12588,7990,3863,45,11898,24486,
5148,3183675,8296025,27938182.5,39417882.5,5375839,8224351,27938182.5,41538372.5,80956255,3587444
6966,1981.912,3718.412,86157.395,91857.719,6735.115,3756.811,86157.395,96649.321,188507.04,
5281,35663,66866,33376.5,135905.5,29733,67780,33376.5,130889.5,266795,
5632,32675,37228,111561,181464,31829,33234,111561,176624,358088,
1067,11627,30105,19250.5,60982.5,10705,34754,19250.5,64709.5,125692,
1829,74888,88792,43869.5,207549.5,73790,90044,43869.5,207703.5,415253,6843
2657,4162,552,90,4804,4261,561,90,4912,9716,4
7978,8051,6643,1947.5,16641.5,8955,6649,1947.5,17551.5,34193,
1110,57634,51585,4260,113479,50253,52298,4260,106811,220290,
5674,6344,3408,1865,11617,6860,2919,1865,11644,23261,
5114,39033,82785,119241.5,241059.5,27752,98136,119241.5,245129.5,486189,
9354,21197,21634,17150,59981,28178,21633,17150,66961,126942,
1305,2979,1777,436.5,5192.5,3227,1829,436.5,5492.5,10685,
1306,6571,3340,2478,12389,7347,3393,2478,13218,25607,
3574,13177,19580,1249,34006,13606,19605,1249,34460,68466,
2307,4315,1997,368,6680,5076,2003,368,7447,14127,
2689,16917,2568,2879.5,22364.5,18058,2571,2879.5,23508.5,45873,
2598,18625,24234,14738,57597,14878,25167,14738,54783,112380,
3517,6987,8235,1355.5,16577.5,7574,8260,1355.5,17189.5,33767,
1897,126455,261031,57747,445233,131014,262399,57747,451160,896393,50408
5082,34720.838,34296.24,136223.959,205241.037,20563.145,33217.24,136223.959,190004.344,395245.381,
6202,5588,1640,2360,9588,5791,1626,2360,9777,19365,
5053,32267,26691.931,108125.2215,167084.1525,27760.504,26914.926,108125.2215,162800.6515,329884.804,
7268,39451,130053,2441.5,171945.5,40653,128258,2441.5,171352.5,343298,1804
3635,17710,43981,12756,74447,19435,43809,12756,76000,150447,
1536,240014,910318,490356,1640688,293447,829485,490356,1613288,3253976,180900
3645,76445,82380,12105.5,170930.5,82001,60764,12105.5,154870.5,325801,5358
3518,200,168,0,368,301,168,0,469,837,
4826,10563,15751,5299.5,31613.5,10591,15718,5299.5,31608.5,63222,
4640,7789,5833,1985,15607,7927,5826,1985,15738,31345,
5892,8783,33263,12020.5,54066.5,10979,33371,12020.5,56370.5,110437,
5887,18831,41040,11750.5,71621.5,15422,40691,11750.5,67863.5,139485,
5762,12540,21076,2737,36353,6979,21307,2737,31023,67376,
5761,8923,15115,7729.5,31767.5,9948,15116,7729.5,32793.5,64561,
5906,2873,4832,4545,12250,3128,5692,4545,13365,25615,
2670,19757,12933,2461,35151,21183,13115,2461,36759,71910,
2871,132455,201427,43346.5,377228.5,125377,200661,43346.5,369384.5,746613,8133
4422,11952,25704,735,38391,12571,25258,735,38564,76955,46357
3963,11626,29818,4757,46201,11651,29815,4757,46223,92424,
3962,1307,1863,369.5,3539.5,919,1864,369.5,3152.5,6692,
2155,113967,116958,10772,241697,116396,112364,10772,239532,481229,
5853,3417,5484,3470,12371,3721,5480,3470,12671,25042,
3147,303596,562191,547830,1413617,292233,590657,547830,1430720,2844337,314997
5237,37,34,612.5,683.5,32,39,612.5,683.5,1367,6904
5115,56464,153643,174219.5,384326.5,26292,131855,174219.5,332366.5,716693,163989
5222,159121,254415,152471,566007,168044,293034,152471,613549,1179556,10142
5599,18844.21,28050.275,71819.3685,118713.8535,13015.643,29680.275,71819.3685,114515.2865,233229.14,
8831,15978,14530,0,30508,23381,14928,0,38309,68817,
8164,32720,38959,29748.5,101427.5,35990,39347,29748.5,105085.5,206513,
4884,52051,27208,10360,89619,51219,27981,10360,89560,179179,
2961,150780,495009,18801.5,664590.5,136247,439874,18801.5,594922.5,1259513,50201
2966,45940,151153,25590.5,222683.5,16453,110812,25590.5,152855.5,375539,342496
2968,1650383,4606114,1031720,7288217,1829278,4611343,1031720,7472341,14760558,776435
2970,39538,183412,22758.5,245708.5,18799,92904,22758.5,134461.5,380170,333103
7165,200,80,264.5,544.5,176,80,264.5,520.5,1065,
6856,18330,89450,123592,231372,15532,93906,123592,233030,464402,184447
6883,47906.504,70650.926,239768.806,358326.236,62828.715,70993.097,239768.806,373590.618,731916.854,
2253,18855,30938,66.5,49859.5,17358,29457,66.5,46881.5,96741,
4094,671,956,5,1632,790,963,5,1758,3390,
7603,520,3,65,588,704,3,65,772,1360,
1727,37550,87800,14347,139697,47954,88239,14347,150540,290237,
1728,16603,25730,11232,53565,14046,25750,11232,51028,104593,
7166,21058,46285,23544,90887,23492,46521,23544,93557,184444,137
5223,12371,27889,88447.5,128707.5,11250,31158,88447.5,130855.5,259563,
5018,34895,174640,50136,259671,33856,176816,50136,260808,520479,7635
1909,55002,88777,52344,196123,59945,88950,52344,201239,397362,
6318,6201,15934,923.5,23058.5,6826,16195,923.5,23944.5,47003,
9160,16192,20775,11400,48367,18352,20812,11400,50564,98931,
6863,9507,32651,111501.5,153659.5,8149,33833,111501.5,153483.5,307143,207616
3021,28995,60921,56774,146690,28638,60922,56774,146334,293024,
2830,33600,63477,23255,120332,30763,66373,23255,120391,240723,
8445,15801,20558,2916,39275,21875,21063,2916,45854,85129,
7928,9352,10310,5468.5,25130.5,12259,10340,5468.5,28067.5,53198,
1034,32749,43157,570,76476,33416,43056,570,77042,153518,
5040,3682,7495,5491.5,16668.5,4650,7566,5491.5,17707.5,34376,
5692,60689,77632,84186,222507,59921,78684,84186,222791,445298,
7947,877,582,36,1495,712,582,36,1330,2825,
9957,8391,6313,4451.5,19155.5,11823,6310,4451.5,22584.5,41740,
6970,18071.226,18180.896,109376.4105,145628.5325,24526.376,18096.329,109376.4105,151999.1155,297627.648,
1475,533306,1059312,1145741,2738359,503113,1057852,1145741,2706706,5445065,281380
1988,11173,9727,8389.5,29289.5,12147,9713,8389.5,30249.5,59539,
1581,12536,42934,5639.5,61109.5,13215,43072,5639.5,61926.5,123036,
1582,2628,9433,245,12306,2512,9131,245,11888,24194,
2867,13669,23309,5434,42412,10134,24743,5434,40311,82723,
9802,27401,18722,9069.5,55192.5,35831,19000,9069.5,63900.5,119093,
9529,12541,4461,4420,21422,10355,4486,4420,19261,40683,
5149,93577.42,115127.709,183818.377,392523.506,67976.677,114336.571,183818.377,366131.625,758655.131,
6663,105778,385452,16790.5,508020.5,97039,386290,16790.5,500119.5,1008140,34060
7036,12123,11536,17910.5,41569.5,15565,11928,17910.5,45403.5,86973,
3346,1123,84,457,1664,1420,94,457,1971,3635,
7221,4356,3694,851.5,8901.5,4614,3726,851.5,9191.5,18093,
1851,17194,68124,19461,104779,22853,63736,19461,106050,210829,
3576,1738,287,2800,4825,1739,288,2800,4827,9652,
8574,59722,67141,4515.5,131378.5,60284,63497,4515.5,128296.5,259675,
2254,34617,49574,461,84652,35182,52221,461,87864,172516,
2357,6414,2934,2592,11940,6375,2918,2592,11885,23825,
5116,20601,40965,71983,133549,15543,47363,71983,134889,268438,
5475,41184,65068,133994.5,240246.5,37892,69351,133994.5,241237.5,481484,
3855,24504,51668,16192.5,92364.5,23836,51728,16192.5,91756.5,184121,
3857,3924,12027,16308,32259,4836,12019,16308,33163,65422,
6297,27865,2831,26935.5,57631.5,31334,2906,26935.5,61175.5,118807,
7725,79076,185784,1983,266843,90012,199857,1983,291852,558695,
6707,19381,53732,9540,82653,19085,52316,9540,80941,163594,
5908,5099,4687,9545,19331,5780,5238,9545,20563,39894,
8477,27384,23244,5997.5,56625.5,26484,23259,5997.5,55740.5,112366,996
7929,168768,255022,63592,487382,165011,254957,63592,483560,970942,27580
2971,1213,2925,668,4806,1294,3315,668,5277,10083,
3159,4332,3465,3265,11062,6302,3680,3265,13247,24309,
5644,17008,17088,48688,82784,15026,20620,48688,84334,167118,
4095,5197,13670,271.5,19138.5,4967,13631,271.5,18869.5,38008,
2750,15460,8293,3153,26906,11976,8342,3153,23471,50377,
1527,88315.956,156511.723,372204.6855,617032.3645,68665.483,164113.723,372204.6855,604983.8915,1222016.256,
1537,591,2336,1208,4135,439,2523,1208,4170,8305,
5909,1030,522,2181,3733,1460,597,2181,4238,7971,
9658,18821,15676,8228.5,42725.5,24135,15779,8228.5,48142.5,90868,
1997,22204,43649,42114,107967,24155,43537,42114,109806,217773,
2920,16126,28058,10620.5,54804.5,13910,34454,10620.5,58984.5,113789,
9985,150631,90619,93624.5,334874.5,155722,90649,93624.5,339995.5,674870,
2922,11587,24941,5671,42199,9321,26049,5671,41041,83240,
1378,260947,926598,757405.5,1944950.5,259052,925324,757405.5,1941781.5,3886732,278377
4469,949,1111,3762.5,5822.5,831,1047,3762.5,5640.5,11463,
5019,7775,11580,8367.5,27722.5,8664,12010,8367.5,29041.5,56764,15653
8518,32386,27329,1616,61331,33598,26469,1616,61683,123014,33462
6906,671,3586,7718.5,11975.5,1332,3696,7718.5,12746.5,24722,
5427,14082.616,17113.133,46901.5055,78097.2545,12718.553,19025.133,46901.5055,78645.1915,156742.446,
2849,2279,2437,393.5,5109.5,2861,2420,393.5,5674.5,10784,
9060,188,477,940,1605,214,476,940,1630,3235,
3067,1600,2327,5120,9047,4227,2338,5120,11685,20732,
3203,17412,2584,4622.5,24618.5,16767,2588,4622.5,23977.5,48596,
9080,44538,57329,18314,120181,47850,57276,18314,123440,243621,
2226,128063,162320,10514,300897,15030,38981,10514,64525,365422,619120
6005,0,0,26816,26816,0,0,26816,26816,53632,818809
2799,5119,7399,3018.5,15536.5,3983,7843,3018.5,14844.5,30381,
8539,14771,31084,3996.5,49851.5,18624,30893,3996.5,53513.5,103365,
8833,1140,328,0,1468,1170,328,0,1498,2966,
5825,579,573,1291,2443,931,572,1291,2794,5237,
5291,2949.03,4169,11966.4885,19084.5185,3238.052,6425,11966.4885,21629.5405,40714.059,
2695,58974,36274,6199.5,101447.5,57969,36623,6199.5,100791.5,202239,
5957,4404,9852,3691.5,17947.5,4645,12094,3691.5,20430.5,38378,
2151,36603,73146,718,110467,36375,79038,718,116131,226598,
4814,15669,56980,7644.5,80293.5,15582,57839,7644.5,81065.5,161359,
4470,888,1437,87,2412,1056,1432,87,2575,4987,
8504,19318,9324,4610,33252,20381,8510,4610,33501,66753,
7680,23717,19377,16546.5,59640.5,22351,19376,16546.5,58273.5,117914,1
5501,18308,33012,36386,87706,17855,36964,36386,91205,178911,
5600,114034.728,143547.889,356221.777,613804.394,124685.992,144141.854,356221.777,625049.623,1238854.017,
2606,1958,2716,1109,5783,1816,3163,1109,6088,11871,
2675,2294,99,22.5,2415.5,2660,99,22.5,2781.5,5197,
2903,17168,37514,12596.5,67278.5,15403,40417,12596.5,68416.5,135695,
2171,14925,23559,1552.5,40036.5,14528,23197,1552.5,39277.5,79314,
9632,14446,12612,4456,31514,16718,12862,4456,34036,65550,
