" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
6015,50805.505,33777.111,129371.8785,213954.4945,27449.984,33976.035,129371.8785,190797.8975,404752.392,
8499,108299,72759,30021.5,211079.5,112869,71399,30021.5,214289.5,425369,
5309,150331,283564,443422.5,877317.5,167018,283610,443422.5,894050.5,1771368,57761
5562,35754,47354,75002,158110,36880,47735,75002,159617,317727,
2105,4516,1236,190,5942,4898,1235,190,6323,12265,
8720,19670,44162,10269,74101,18669,48549,10269,77487,151588,
2399,530,625,0,1155,664,640,0,1304,2459,
2303,29995,40534,6519,77048,24979,39182,6519,70680,147728,
5563,65127.369,52078.084,86464.619,203670.072,59700.389,52997.084,86464.619,199162.092,402832.164,39625
5273,118812,288472,342592,749876,111739,283195,342592,737526,1487402,167714
7327,10808,22817,3063.5,36688.5,10527,23386,3063.5,36976.5,73665,
1563,4907,7631,4172,16710,4115,9544,4172,17831,34541,
8071,3714,1255,6767,11736,3891,1278,6767,11936,23672,
1734,282,164,245,691,438,165,245,848,1539,
2194,24083,38929,162.5,63174.5,27449,42740,162.5,70351.5,133526,
6221,89,34,0,123,131,37,0,168,291,
1862,52182,43965,9968,106115,41252,43978,9968,95198,201313,
8437,341886,576470,53922,972278,320406,591926,53922,966254,1938532,116686
8126,230687,439561,186185,856433,216199,438603,186185,840987,1697420,22640
2937,2201,2973,652,5826,1404,4202,652,6258,12084,
2558,3530,2413,1053.5,6996.5,3386,2411,1053.5,6850.5,13847,
3072,28781,40197,27625.5,96603.5,33039,41012,27625.5,101676.5,198280,
8098,3546,4604,1572,9722,4042,4609,1572,10223,19945,
6108,82735,218764,299095,600594,85666,218721,299095,603482,1204076,40
8921,11658,9836,4976.5,26470.5,12378,9853,4976.5,27207.5,53678,
2235,75088,81924,8121,165133,71505,80445,8121,160071,325204,47100
5463,27955,44330,108127.5,180412.5,24089,47043,108127.5,179259.5,359672,163005
8099,4974,5962,7339.5,18275.5,4982,5933,7339.5,18254.5,36530,
2160,59010,107570,1901.5,168481.5,58084,104289,1901.5,164274.5,332756,10962
2829,2827,6342,1506.5,10675.5,3059,7799,1506.5,12364.5,23040,
2959,2656,2435,2809,7900,2290,3938,2809,9037,16937,
6310,4146,1426,889,6461,4434,1351,889,6674,13135,
9845,201459,119330,95459,416248,204853,119338,95459,419650,835898,1120156
6851,417,4112,5983.5,10512.5,1847,4478,5983.5,12308.5,22821,
9618,19497,3210,40680.5,63387.5,16429,3211,40680.5,60320.5,123708,
5495,20285,27621,56397,104303,16647,29619,56397,102663,206966,
6881,282515.642,413797.851,1034559.824,1730873.317,192845.827,412287.851,1034559.824,1639693.502,3370566.819,11480
8568,124204,183744,15784,323732,113558,187579,15784,316921,640653,
2236,1500,1659,384,3543,1349,1652,384,3385,6928,
2122,1065,40,0,1105,500,42,0,542,1647,
6882,36941,58969,168686,264596,32272,64160,168686,265118,529714,
8922,13253,5516,7277.5,26046.5,14150,5550,7277.5,26977.5,53024,
8648,1098,617,92.5,1807.5,1174,613,92.5,1879.5,3687,
8778,452,72,762.5,1286.5,637,72,762.5,1471.5,2758,
9136,103513,131728,139281.5,374522.5,107936,129883,139281.5,377100.5,751623,12516
9646,5079,3466,2264.5,10809.5,5370,3472,2264.5,11106.5,21916,
8649,101406,216629,7603,325638,93511,216126,7603,317240,642878,33783
8614,107,63,0,170,106,63,0,169,339,
8924,26900,13427,15708.5,56035.5,24354,13592,15708.5,53654.5,109690,
7217,251404,484426,260107,995937,250919,484741,260107,995767,1991704,203386
2817,20281,19858,9062.5,49201.5,17858,24763,9062.5,51683.5,100885,
9508,108573,120032,97992.5,326597.5,120739,120070,97992.5,338801.5,665399,
5592,40512.396,19513.362,20902.048,80927.806,50856.503,19468.362,20902.048,91226.913,172154.719,
3110,2561,5219,2823,10603,3310,5228,2823,11361,21964,
3170,12267,13669,24199.5,50135.5,17207,17442,24199.5,58848.5,108984,
3555,3707,3395,2413,9515,4499,3431,2413,10343,19858,
1097,19822,16304,706.5,36832.5,19668,16314,706.5,36688.5,73521,
4081,507,637,25.5,1169.5,476,629,25.5,1130.5,2300,
9648,151404,113927,172040.5,437371.5,167382,113992,172040.5,453414.5,890786,
9995,45525,34977,28126.5,108628.5,53201,34976,28126.5,116303.5,224932,
2605,3621,5011,768,9400,3346,6164,768,10278,19678,
5038,5345,6033,5737,17115,6094,5980,5737,17811,34926,
8468,220101,193507,25255,438863,219185,196288,25255,440728,879591,572
8925,10184,15825,2512.5,28521.5,11299,15838,2512.5,29649.5,58171,
6838,20515,45945,309101,375561,22296,46389,309101,377786,753347,
3325,25590,41520,25830,92940,29125,42129,25830,97084,190024,
1384,170,326,476.5,972.5,228,337,476.5,1041.5,2014,
5079,1720,1004,1963,4687,1911,1184,1963,5058,9745,
5205,11191,12926,21404,45521,16799,12986,21404,51189,96710,
1976,21341,25019,3953,50313,22605,25364,3953,51922,102235,
5419,23473.017,36204.013,112790.349,172467.379,16466.011,37398.013,112790.349,166654.373,339121.752,
7011,1544,545,3422,5511,1708,571,3422,5701,11212,
9816,4192,4061,1530,9783,7542,4063,1530,13135,22918,
1447,86287.076,138659.009,298638.494,523584.579,33839.896,140310.802,298638.494,472789.192,996373.771,
1448,26851.899,56218.351,81323.06,164393.31,36869.553,55322.314,81323.06,173514.927,337908.237,
3092,179355.582,98066.854,150693.7035,428116.1395,77992.481,95236.404,150693.7035,323922.5885,752038.728,10377
5080,44532.002,46011.132,173011.4475,263554.5815,34774.04,46174.132,173011.4475,253959.6195,517514.201,233
1553,11638.57,28604.978,82662.0295,122905.5775,46369.853,30220.172,82662.0295,159252.0545,282157.632,
1449,15753.812,28624.74,28104.9825,72483.5345,18563.608,28556.74,28104.9825,75225.3305,147708.865,
1399,28655.693,60919.252,93079.4135,182654.3585,24774.05,63257.832,93079.4135,181111.2955,363765.654,
1966,7292,3313,937,11542,5941,3319,937,10197,21739,
1857,72447,179787,122945.5,375179.5,82061,179902,122945.5,384908.5,760088,3301
5593,32219.151,15922.864,99852.32,147994.335,46114.763,15378.909,99852.32,161345.992,309340.327,
5594,374380.629,229262.479,296130.433,899773.541,218302.49,225424.829,296130.433,739857.752,1639631.293,
3571,3396,386,462.5,4244.5,3492,386,462.5,4340.5,8585,
3237,26211,15514,16613.5,58338.5,27481,15614,16613.5,59708.5,118047,
5108,66518.658,63139.279,235800.2135,365458.1505,48538.913,63449.059,235800.2135,347788.1855,713246.336,
4581,83383,160129,98321.5,341833.5,90460,162173,98321.5,350954.5,692788,
1229,10668,7828,3015,21511,11276,7894,3015,22185,43696,1943
4132,2021,3075,1742,6838,2380,3081,1742,7203,14041,
1415,11719.443,20052.496,47305.8445,79077.7835,15781.921,21643.15,47305.8445,84730.9155,163808.699,
7516,249,384,0,633,329,390,0,719,1352,
8652,43,5,0,48,48,5,0,53,101,
4083,1378,2502,41,3921,1600,2504,41,4145,8066,
9512,62492,83386,55066,200944,68258,83325,55066,206649,407593,7913
9516,7486,11016,11458.5,29960.5,8750,11014,11458.5,31222.5,61183,
9960,17336,12647,6613,36596,21554,12645,6613,40812,77408,
9517,122765,110095,129432.5,362292.5,119618,110087,129432.5,359137.5,721430,64610
8653,250,64,0,314,237,62,0,299,613,
3008,13645,32882,15725.5,62252.5,13479,33883,15725.5,63087.5,125340,
9142,9668,12661,11225.5,33554.5,9644,12664,11225.5,33533.5,67088,
6121,2660004,6969110,12348258,21977372,3680832,7119526,12348258,23148616,45125988,1869180
1427,454887,378123,330229,1163239,372169,353224,330229,1055622,2218861,741730
1392,35931,61019,83391.5,180341.5,31023,70892,83391.5,185306.5,365648,
7115,65976,145670,50166,261812,62729,146234,50166,259129,520941,5
1109,73579,72721,2089,148389,76204,72794,2089,151087,299476,
5823,685,745,836,2266,630,744,836,2210,4476,
9817,21393,15764,16569,53726,24021,15767,16569,56357,110083,
4508,7573,7071,3676,18320,10619,7211,3676,21506,39826,
9217,5995,1601,2114.5,9710.5,8635,1601,2114.5,12350.5,22061,
5565,326134.855,581118.579,426264.364,1333517.798,368907.343,581232.054,426264.364,1376403.761,2709921.559,
5366,21888,18081,59470,99439,22316,18226,59470,100012,199451,
8655,5745,3753,127.5,9625.5,5689,3765,127.5,9581.5,19207,
3073,11049,12484,7729.5,31262.5,13019,12623,7729.5,33371.5,64634,
6862,305,2179,9772,12256,1695,2352,9772,13819,26075,
6527,16730,18115,6377.5,41222.5,15777,18057,6377.5,40211.5,81434,
2124,94298,128183,2096,224577,94286,126233,2096,222615,447192,31862
1867,27411,40740,11078.5,79229.5,21142,40771,11078.5,72991.5,152221,
2057,6877,2277,2156.5,11310.5,6763,2272,2156.5,11191.5,22502,
1959,2486,3569,2122,8177,2440,3718,2122,8280,16457,
9145,104909,220760,99821,425490,108514,220717,99821,429052,854542,10768
9518,2233,3605,650,6488,2205,3608,650,6463,12951,
2245,61710,102787,2368.5,166865.5,58912,106662,2368.5,167942.5,334808,13958
2668,63229,17963,18155.5,99347.5,66523,18270,18155.5,102948.5,202296,6472
9771,20444,13012,10269.5,43725.5,26246,13013,10269.5,49528.5,93254,
9230,8757,3605,8686.5,21048.5,10424,3606,8686.5,22716.5,43765,
9766,16707,17526,14230,48463,18820,17529,14230,50579,99042,
6466,69,11,0,80,78,12,0,90,170,
6401,4691,6602,1059.5,12352.5,4754,6419,1059.5,12232.5,24585,
6565,3944,4011,1797,9752,4667,4145,1797,10609,20361,
8214,40481,58925,23238,122644,42971,62799,23238,129008,251652,
6088,37817,37442,77483,152742,44962,37750,77483,160195,312937,
4206,4677,4485,41,9203,4883,4593,41,9517,18720,
5109,8968.007,7974.004,32631.861,49573.872,15159.026,9241.004,32631.861,57031.891,106605.763,
8546,15711,15374,992,32077,15808,14749,992,31549,63626,
4228,645,753,31,1429,608,721,31,1360,2789,
2848,46787,49845,11789.5,108421.5,45782,49887,11789.5,107458.5,215880,
8657,8049,8692,0,16741,18574,8683,0,27257,43998,
9149,6414,5362,2004.5,13780.5,7062,5365,2004.5,14431.5,28212,1020
5057,52161.381,82064.648,189932.5155,324158.5445,32029.113,86614.207,189932.5155,308575.8355,632734.38,
7445,153672,118937,513459,786068,141160,119494,513459,774113,1560181,
8658,997,659,0,1656,1337,653,0,1990,3646,
5504,27728,2987,4227,34942,32183,2960,4227,39370,74312,
7201,89,118,0,207,117,119,0,236,443,
4084,544,578,0,1122,421,574,0,995,2117,
9710,43565,36622,42969.5,123156.5,43378,36624,42969.5,122971.5,246128,
2685,199719,309691,61193,570603,190965,309199,61193,561357,1131960,202246
5275,62466,132199,101832.5,296497.5,65151,132573,101832.5,299556.5,596054,
1017,8452,9812,414,18678,9150,9982,414,19546,38224,
9652,9237,6795,3258,19290,14252,6795,3258,24305,43595,
2735,4367,3609,1152,9128,2934,3639,1152,7725,16853,
3171,58142,80738,107461.5,246341.5,59709,81460,107461.5,248630.5,494972,
4607,15287,10622,2356,28265,16500,10698,2356,29554,57819,
1761,10957,7145,3379.5,21481.5,12368,7518,3379.5,23265.5,44747,
9818,26477,21000,15798,63275,42140,21004,15798,78942,142217,
2058,4708,1745,858,7311,4852,1742,858,7452,14763,
1871,6817,12005,105,18927,5168,11997,105,17270,36197,
5824,760,1009,1581.5,3350.5,799,1009,1581.5,3389.5,6740,
4595,4494,3759,143,8396,5970,4366,143,10479,18875,
9876,50946,50791,62491,164228,53705,50806,62491,167002,331230,
9521,80079,66017,34844.5,180940.5,74223,66044,34844.5,175111.5,356052,
3225,14228,2342,7782.5,24352.5,13355,2342,7782.5,23479.5,47832,
2669,11350,6470,6353.5,24173.5,11089,6540,6353.5,23982.5,48156,
2059,3162,599,2615.5,6376.5,3310,601,2615.5,6526.5,12903,
2339,9669,14392,2584.5,26645.5,9258,13619,2584.5,25461.5,52107,
1133,23215,29489,177.5,52881.5,23425,29505,177.5,53107.5,105989,
1534,79102,186727,318496.5,584325.5,82488,183523,318496.5,584507.5,1168833,
7925,566,715,7892.5,9173.5,626,715,7892.5,9233.5,18407,
4597,141399,276122,44707,462228,136491,278573,44707,459771,921999,79062
2237,46603,73668,176,120447,45979,69941,176,116096,236543,
5368,168988,195527,289636,654151,168687,193332,289636,651655,1305806,52729
4784,19230,30265,12447.5,61942.5,21368,30740,12447.5,64555.5,126498,
5110,82418.233,95559.504,380166.845,558144.582,61377.634,95883.754,380166.845,537428.233,1095572.815,
8487,2018209,2763930,546728.5,5328867.5,1973772,2779708,546728.5,5300208.5,10629076,972890
1947,391386,1173760,287132,1852278,402596,1166574,287132,1856302,3708580,334902
5294,3117,4626,6379.5,14122.5,4622,4599,6379.5,15600.5,29723,
7446,102849,126459,468014.5,697322.5,101175,126999,468014.5,696188.5,1393511,
1373,51332,185709,323057,560098,40645,202258,323057,565960,1126058,
3539,1604,889,0,2493,1811,887,0,2698,5191,
3498,1911,12423,0,14334,2117,12423,0,14540,28874,
5111,15379,15862,41288.5,72529.5,16420,16287,41288.5,73995.5,146525,
9955,130611,98470,139311,368392,148785,98622,139311,386718,755110,
3620,16019,28446,3905,48370,19048,28433,3905,51386,99756,
6089,101042,162324,223582.5,486948.5,106481,163706,223582.5,493769.5,980718,
9188,26155,102819,7697.5,136671.5,29714,102849,7697.5,140260.5,276932,
2862,21872,37406,10580.5,69858.5,14687,40653,10580.5,65920.5,135779,
5329,161919,410634,326526.5,899079.5,166493,405432,326526.5,898451.5,1797531,356854
5051,237577.097,488009.549,952298.5075,1677885.1535,234739.938,499989.943,952298.5075,1687028.3885,3364913.542,504331
2710,66160,31919,29607.5,127686.5,67076,33189,29607.5,129872.5,257559,
7402,11026.976,6491.649,31560.51,49079.135,16976.862,6740.179,31560.51,55277.551,104356.686,
7403,9080.571,5217.99,17323.4905,31622.0515,13169.778,5443.849,17323.4905,35937.1175,67559.169,
1177,89252,114036,39685.5,242973.5,84716,114565,39685.5,238966.5,481940,
1291,29430,30192,18727.5,78349.5,30756,30384,18727.5,79867.5,158217,35324
1579,1609,5333,5146.5,12088.5,1346,5472,5146.5,11964.5,24053,
7491,117668.919,76079.18,523365.982,717114.081,116913.363,75967.208,523365.982,716246.553,1433360.634,
6340,191879,269675,100447.5,562001.5,182942,267866,100447.5,551255.5,1113257,9849
5369,22974,53929,108317,185220,23238,56728,108317,188283,373503,
7305,6536,10936,2453.5,19925.5,5182,13472,2453.5,21107.5,41033,
9438,151620,130174,146381.5,428175.5,186013,130157,146381.5,462551.5,890727,
5634,42361,82207,82384.5,206952.5,42423,87447,82384.5,212254.5,419207,
3573,47780,47589,2426,97795,49507,47450,2426,99383,197178,24568
5635,22640,44809,43384.5,110833.5,22852,45623,43384.5,111859.5,222693,
3853,15166,17298,11937.5,44401.5,15850,17334,11937.5,45121.5,89523,
3066,539,341,671,1551,910,344,671,1925,3476,
2156,4117,6075,1753,11945,13621,6049,1753,21423,33368,
2661,22527,37348,16324.5,76199.5,21361,40475,16324.5,78160.5,154360,
5260,39631,128445,82013,250089,38435,126744,82013,247192,497281,7557
5498,22918,36334,39069.5,98321.5,20005,37814,39069.5,96888.5,195210,
7072,7215,7628,17604.5,32447.5,10955,7653,17604.5,36212.5,68660,
2242,323094,680151,8873.5,1012118.5,61233,138385,8873.5,208491.5,1220610,1223216
2244,62840,104530,2908,170278,13145,28429,2908,44482,214760,
2246,1567454,3037100,164196.5,4768750.5,2002556,3824491,164196.5,5991243.5,10759994,179453
6965,2481192,4032867,12842748.5,19356807.5,1873401,3925852,12842748.5,18642001.5,37998809,10307236
9371,94922,75631,78944.5,249497.5,111350,75675,78944.5,265969.5,515467,
9372,30983,26060,24016,81059,37943,26081,24016,88040,169099,
4327,1817,135,5325,7277,1738,148,5325,7211,14488,
4356,1663,2480,242.5,4385.5,1998,2733,242.5,4973.5,9359,
4226,195,171,0,366,229,207,0,436,802,
4018,9700,14416,14648,38764,9879,14447,14648,38974,77738,
3844,47178,47547,34234.5,128959.5,49049,47547,34234.5,130830.5,259790,
4460,849,651,129,1629,795,631,129,1555,3184,
4334,84,117,0,201,90,130,0,220,421,
4248,2080,2416,0,4496,2165,2501,0,4666,9162,
4059,3542,4069,10.5,7621.5,3520,4137,10.5,7667.5,15289,
4227,7686,10820,63.5,18569.5,7594,10214,63.5,17871.5,36441,
2484,45866,77680,7623.5,131169.5,44982,77891,7623.5,130496.5,261666,
2485,34978,62981,13334.5,111293.5,34811,62799,13334.5,110944.5,222238,56006
4247,1055,992,167.5,2214.5,1081,969,167.5,2217.5,4432,
4133,37462,57804,31250,126516,40783,57855,31250,129888,256404,3853
2488,2145,2173,1458,5776,2825,2191,1458,6474,12250,
2467,1093,1530,1120.5,3743.5,1012,1550,1120.5,3682.5,7426,
4060,949,1031,0,1980,1066,1087,0,2153,4133,
4162,477,392,0,869,385,405,0,790,1659,
4138,351,192,0,543,397,190,0,587,1130,
4207,221,166,0,387,272,175,0,447,834,
3847,17410,17021,15124,49555,18954,17044,15124,51122,100677,
2457,10923,931,7877,19731,10323,930,7877,19130,38861,
4223,4542,4766,956,10264,5084,4767,956,10807,21071,
4061,364,518,0,882,344,532,0,876,1758,
4163,1936,1707,26,3669,1743,1789,26,3558,7227,
4421,3530,4643,7642.5,15815.5,3614,4588,7642.5,15844.5,31660,
3852,10295,15927,17068.5,43290.5,9896,15938,17068.5,42902.5,86193,
8712,543,168,0,711,674,170,0,844,1555,
8846,224,283,0,507,283,283,0,566,1073,
8829,581,236,0,817,700,234,0,934,1751,
8830,87,27,0,114,116,27,0,143,257,
9156,5833,6506,3970,16309,5373,6512,3970,15855,32164,
8660,112,55,0,167,112,55,0,167,334,
9655,11013,8218,3399.5,22630.5,15285,8218,3399.5,26902.5,49533,
9614,3373,14210,78,17661,4618,14265,78,18961,36622,
8443,6729,3742,224,10695,7461,3660,224,11345,22040,
5148,3294887,8017438,27425355.5,38737680.5,5270108,7969430,27425355.5,40664893.5,79402574,3500006
6966,3582.029,3683.132,83851.046,91116.207,10553.01,3696.485,83851.046,98100.541,189216.748,
5281,39488,61405,36001,136894,34807,60616,36001,131424,268318,
5632,37229,32294,91371.5,160894.5,37833,31147,91371.5,160351.5,321246,
1067,11093,25533,18323.5,54949.5,11009,30479,18323.5,59811.5,114761,
1829,87773,77904,48138.5,213815.5,86314,78921,48138.5,213373.5,427189,2221
2657,3305,380,183,3868,3220,379,183,3782,7650,36
7978,7765,7325,2322.5,17412.5,8773,7322,2322.5,18417.5,35830,
1110,64792,52993,4400,122185,57598,52904,4400,114902,237087,
5674,2934,210,1929,5073,3119,200,1929,5248,10321,
5114,42261,76620,109835.5,228716.5,31233,89456,109835.5,230524.5,459241,
9354,22337,19472,19428,61237,28533,19471,19428,67432,128669,
1305,3507,1463,481,5451,3560,1507,481,5548,10999,
1306,5054,3028,3242.5,11324.5,5313,3129,3242.5,11684.5,23009,
3574,12511,17997,1046,31554,13393,18021,1046,32460,64014,
2307,3744,1992,352,6088,4614,2010,352,6976,13064,
2689,14942,2906,3709,21557,16369,2923,3709,23001,44558,
2598,19445,23618,13304,56367,13799,26227,13304,53330,109697,
3517,7986,7644,866,16496,8932,7640,866,17438,33934,
1897,128443,265464,65226,459133,133751,265731,65226,464708,923841,40671
5082,47154.712,32933.217,133051.6745,213139.6035,26106.495,32022.212,133051.6745,191180.3815,404319.985,
6202,5101,1443,2247,8791,5133,1442,2247,8822,17613,
5053,33184.037,35783.084,117459.7555,186426.8765,22768.245,41622.084,117459.7555,181850.0845,368276.961,
7268,46794,141960,1808.5,190562.5,47792,140559,1808.5,190159.5,380722,2126
3635,19648,46813,15044.5,81505.5,21315,46755,15044.5,83114.5,164620,
1536,249332,732633,501859.5,1483824.5,269971,743285,501859.5,1515115.5,2998940,192971
3645,297176,248617,71626,617419,288196,218615,71626,578437,1195856,69489
3518,127,170,0,297,215,170,0,385,682,
4826,11727,15876,4577.5,32180.5,12231,15895,4577.5,32703.5,64884,
4640,7095,5780,1522,14397,7336,5725,1522,14583,28980,
5892,10387,31981,10102,52470,13272,32022,10102,55396,107866,
5887,23266,42166,10618,76050,17967,42258,10618,70843,146893,
5762,10638,22847,2702.5,36187.5,6535,23040,2702.5,32277.5,68465,
5761,8778,15409,8632.5,32819.5,10369,15420,8632.5,34421.5,67241,
2670,22864,13136,3028.5,39028.5,23676,13338,3028.5,40042.5,79071,
2871,122014,185351,41561,348926,115944,185183,41561,342688,691614,7171
4422,14364,23768,1147.5,39279.5,15035,23294,1147.5,39476.5,78756,31588
3963,13649,32419,6242.5,52310.5,12459,32403,6242.5,51104.5,103415,
3962,1283,1527,260.5,3070.5,875,1528,260.5,2663.5,5734,
2155,112686,99982,6201.5,218869.5,120834,95264,6201.5,222299.5,441169,
5853,3865,5442,2913.5,12220.5,4105,5441,2913.5,12459.5,24680,
3147,378084,633853,587528.5,1599465.5,368513,656632,587528.5,1612673.5,3212139,326140
5237,18,100,4359.5,4477.5,19,99,4359.5,4477.5,8955,2042
5115,59831,145862,209442.5,415135.5,27445,131789,209442.5,368676.5,783812,108217
5222,161010,215272,132943.5,509225.5,174674,246601,132943.5,554218.5,1063444,15148
5599,19527.383,32540.031,87398.556,139465.97,14402.819,33667.017,87398.556,135468.392,274934.362,
8831,14371,14695,0,29066,20586,14734,0,35320,64386,
8164,30809,35044,28284,94137,33760,35338,28284,97382,191519,
4884,55352,26179,7778.5,89309.5,53728,26933,7778.5,88439.5,177749,
2961,170949,521965,16966.5,709880.5,146181,470238,16966.5,633385.5,1343266,42146
2966,47684,169088,30885.5,247657.5,14967,118913,30885.5,164765.5,412423,420761
2968,1721405,4730409,1080952,7532766,1948758,4685524,1080952,7715234,15248000,851569
2970,38842,185896,24538,249276,13619,98637,24538,136794,386070,325156
7165,448,136,615.5,1199.5,394,136,615.5,1145.5,2345,
6856,20395,90998,121095.5,232488.5,17951,95708,121095.5,234754.5,467243,193659
6883,48237.112,70579.683,225924.945,344741.74,70593.503,70968.504,225924.945,367486.952,712228.692,
2253,19230,24252,149.5,43631.5,18685,23322,149.5,42156.5,85788,
4094,660,1185,46.5,1891.5,820,1182,46.5,2048.5,3940,
7603,638,28,271.5,937.5,865,28,271.5,1164.5,2102,
1727,42469,92071,18001,152541,51314,92470,18001,161785,314326,
1728,19863,28024,13554,61441,16862,28062,13554,58478,119919,
7166,23367,47700,25686,96753,24467,48134,25686,98287,195040,19
5223,13628,26424,82032.5,122084.5,12851,29241,82032.5,124124.5,246209,
5018,37303,178613,60799,276715,36093,177271,60799,274163,550878,9888
1909,52902,98184,64657.5,215743.5,57622,98622,64657.5,220901.5,436645,
6318,6179,17257,1875.5,25311.5,7480,17519,1875.5,26874.5,52186,
9160,17793,21974,13739.5,53506.5,20435,21972,13739.5,56146.5,109653,
6863,11042,33319,119208.5,163569.5,9194,34903,119208.5,163305.5,326875,217753
3021,29557,63505,54567.5,147629.5,29368,62934,54567.5,146869.5,294499,
2830,35595,68508,22889,126992,31553,72134,22889,126576,253568,
8445,16207,20950,3917.5,41074.5,22999,21423,3917.5,48339.5,89414,
7928,8940,10668,4935,24543,11142,10683,4935,26760,51303,
1034,32474,40192,1239,73905,32870,40012,1239,74121,148026,
5040,3923,5689,4647,14259,4175,5674,4647,14496,28755,
5692,67652,84005,93872,245529,65265,84873,93872,244010,489539,
7947,870,667,0,1537,806,667,0,1473,3010,
9957,7951,6000,5406.5,19357.5,12100,5999,5406.5,23505.5,42863,
6970,14909.877,13254.821,89536.321,117701.019,22446.547,13259.156,89536.321,125242.024,242943.043,
1475,605586,1164470,1301829.5,3071885.5,565756,1154348,1301829.5,3021933.5,6093819,379821
1988,10476,9519,4381,24376,11720,9525,4381,25626,50002,
1581,12313,38733,5379,56425,12890,38148,5379,56417,112842,
1582,2208,8680,10,10898,1900,8467,10,10377,21275,
2867,15253,22628,5230,43111,11196,24495,5230,40921,84032,
9802,26557,17673,8671,52901,39540,17670,8671,65881,118782,
9529,14926,5087,3958,23971,11760,5098,3958,20816,44787,
5149,66395.425,76454.424,148379.24,291229.089,51146.467,76028.693,148379.24,275554.4,566783.489,
6663,109358,372522,18967,500847,98890,373102,18967,490959,991806,26014
7036,14601,12420,26718,53739,17568,12482,26718,56768,110507,
3346,905,89,618.5,1612.5,941,94,618.5,1653.5,3266,
7221,3993,3785,1769,9547,4576,3815,1769,10160,19707,
1851,18238,63717,15620.5,97575.5,19312,63893,15620.5,98825.5,196401,
3576,2172,203,1294,3669,2298,203,1294,3795,7464,
8574,57000,66494,6547.5,130041.5,56740,63127,6547.5,126414.5,256456,
2254,37420,40709,680.5,78809.5,37795,44605,680.5,83080.5,161890,
2357,7028,3155,3175.5,13358.5,6853,3151,3175.5,13179.5,26538,
5116,23173,40684,71731.5,135588.5,19210,46869,71731.5,137810.5,273399,
5475,39539,56996,135895,232430,39267,60215,135895,235377,467807,
3855,26095,61430,19698,107223,24974,61474,19698,106146,213369,
3857,4528,11946,16895.5,33369.5,5257,11946,16895.5,34098.5,67468,
6297,27944,2883,30172.5,60999.5,31220,2926,30172.5,64318.5,125318,
7725,76548,157889,2213,236650,88443,167426,2213,258082,494732,
6707,17734,48887,8675.5,75296.5,17963,48117,8675.5,74755.5,150052,
5908,5818,5641,10144.5,21603.5,6251,6362,10144.5,22757.5,44361,
8477,25536,20595,7069.5,53200.5,24417,20588,7069.5,52074.5,105275,832
7929,158357,244902,57698,460957,153033,243496,57698,454227,915184,26690
2971,1318,2864,1050.5,5232.5,1219,3317,1050.5,5586.5,10819,
3159,4219,4059,4291,12569,4956,4210,4291,13457,26026,
5644,18158,14782,50888,83828,17568,17578,50888,86034,169862,
4095,5314,13358,371,19043,5074,13338,371,18783,37826,
2750,14757,8280,2613.5,25650.5,12375,8297,2613.5,23285.5,48936,
1527,99169.495,141633.701,368545.234,609348.43,80757.799,148643.701,368545.234,597946.734,1207295.164,
1537,588,2535,1453,4576,515,2649,1453,4617,9193,
5909,1300,573,2189,4062,1674,600,2189,4463,8525,
9658,19589,14960,7272,41821,25897,14965,7272,48134,89955,
1997,24358,43519,70334,138211,26415,43610,70334,140359,278570,
2920,16538,29406,9151,55095,14360,37591,9151,61102,116197,
9985,149861,77981,91826,319668,154236,78014,91826,324076,643744,
2922,11813,25765,5119,42697,10250,27879,5119,43248,85945,
1378,296359,829288,765578.5,1891225.5,303288,827178,765578.5,1896044.5,3787270,237438
4469,840,1038,3509,5387,797,922,3509,5228,10615,
5019,8475,10299,12732.5,31506.5,9622,10583,12732.5,32937.5,64444,19878
8518,31284,23406,2368,57058,33783,22719,2368,58870,115928,3520
6906,489,2888,8966,12343,1105,2998,8966,13069,25412,
5427,13561.042,17101.774,50698.1725,81360.9885,13711.405,19087.781,50698.1725,83497.3585,164858.347,
2849,1921,2222,355.5,4498.5,2510,2312,355.5,5177.5,9676,
9060,40,291,248.5,579.5,80,291,248.5,619.5,1199,
3067,2251,2178,3928.5,8357.5,5409,2176,3928.5,11513.5,19871,
3203,18873,2796,6028.5,27697.5,18377,2785,6028.5,27190.5,54888,
9080,46206,55025,21292,122523,50487,55050,21292,126829,249352,
2226,130012,148091,10008,288111,18557,34306,10008,62871,350982,679909
6005,0,0,24926,24926,0,0,24926,24926,49852,947567
2799,4449,7577,2468.5,14494.5,3277,8249,2468.5,13994.5,28489,
8539,14373,32083,4469,50925,18773,32033,4469,55275,106200,
8833,1055,600,0,1655,1293,598,0,1891,3546,
5825,599,467,1097.5,2163.5,726,467,1097.5,2290.5,4454,
5291,2856.01,3341.012,8608.66,14805.682,3301.034,5537.014,8608.66,17446.708,32252.39,
2695,57579,33259,5841,96679,58080,33729,5841,97650,194329,
5957,5241,9745,3777.5,18763.5,6867,10402,3777.5,21046.5,39810,
2151,37050,69703,840,107593,38774,78058,840,117672,225265,
